gene_name,tpm_rbctr1,tpm_rbctr2,tpm_rbctr3,tpm_rnactr1,tpm_rnactr2,tpm_rnactr3,tpm_rnactr4,avg_rpf,avg_rna
Vrk2,2.62469,2.97539,2.8818,1.6799,1.5162,2.01917,1.85214,2.82729,1.76685
Ntrk1,2.62469,3.17375,4.03452,1.89666,2.43675,2.85059,2.72373,3.27765,2.47693
Vegfd,1.04988,1.58687,1.15272,0.81285,1.35375,1.36591,0.81712,1.26316,1.08741
Rtl4,1.04988,0.59508,2.11332,3.68494,4.54861,5.1667,2.66926,1.25276,4.01737
Scel,2.09975,1.38851,1.72908,2.2218,3.249,2.43488,2.17898,1.73911,2.52117
Jph2,0.26247,0.19836,0.57636,0.65028,0.4332,0.83142,1.08949,0.34573,0.7511
G6pd2,0.26247,0.19836,0.57636,0.0,0.0,0.05939,0.05447,0.34573,0.02847
Foxf1,1.31234,0.59508,1.15272,0.70447,0.7581,0.35632,0.4358,1.02005,0.56367
Lrrc2,1.04988,1.98359,1.9212,2.38437,1.89525,1.95978,1.74319,1.65155,1.99565
Dennd1c,0.26247,0.59508,0.38424,0.65028,0.8664,0.4751,0.16342,0.41393,0.5388
Tns4,0.52494,0.39672,0.0,0.21676,0.1083,0.53449,0.38132,0.30722,0.31022
Ccl8,0.26247,0.59508,0.19212,0.21676,0.59565,0.23755,0.54475,0.34989,0.39868
Med8,12.86097,12.0999,10.56659,19.61688,19.92723,23.57676,24.07778,11.84249,21.79966
Smug1,3.93703,4.16554,4.61088,15.66099,15.97427,15.67825,16.34238,4.23782,15.91397
Phf11b,0.26247,0.0,0.19212,0.27095,0.48735,0.17816,0.38132,0.15153,0.32945
Ikzf3,0.26247,0.0,0.19212,0.10838,0.1083,0.05939,0.4358,0.15153,0.17797
Asb14,0.26247,0.0,0.19212,0.37933,0.27075,0.59387,0.4358,0.15153,0.41994
Mgst2,0.26247,0.19836,0.0,0.10838,0.1083,0.11877,0.10895,0.15361,0.1111
Bpi,0.26247,0.19836,0.0,0.0,0.0,0.0,0.0,0.15361,0.0
Gmnc,0.26247,0.19836,0.0,1.02962,0.81225,1.18775,1.03502,0.15361,1.01616
Rgs2,62.73004,70.21912,67.24194,78.68429,77.92196,77.44105,85.03487,66.73036,79.77055
Cited4,4.46197,5.75241,6.14783,4.22684,4.49446,6.11689,6.59143,5.45407,5.3574
Aph1a,0.52494,0.59508,1.15272,13.00567,10.83002,13.00582,12.52916,0.75758,12.34267
Zfand2a,4.98691,7.53765,6.33995,91.41901,90.15988,97.8109,108.13211,6.28817,96.88047
Mrpl48,9.44888,9.7196,10.95083,46.49526,43.48251,50.41983,55.9999,10.03977,49.09938
Cenpu,1.04988,1.38851,0.38424,1.30057,1.083,0.83142,1.25292,0.94088,1.11698
H2bc14,2.09975,3.17375,2.11332,3.08885,3.68221,2.61304,2.50583,2.46227,2.97248
Parp3,1.57481,2.57867,2.49756,2.92628,3.1407,1.66284,3.05058,2.21701,2.6951
Tesk2,1.04988,1.98359,0.9606,6.88217,6.71461,7.12648,7.40855,1.33136,7.03295
C1qtnf2,1.31234,1.78523,0.76848,2.16761,2.0577,1.66284,1.08949,1.28869,1.74441
Pycard,2.09975,3.17375,2.49756,2.98047,3.08655,2.85059,3.54085,2.59035,3.11462
Nek2,1.83728,0.9918,0.9606,2.54694,2.54505,2.01917,2.01556,1.26323,2.28168
Lin52,1.31234,2.38031,1.15272,16.14871,18.19443,20.07291,19.12059,1.61512,18.38416
Gm5617,2.36222,1.38851,1.53696,1.6799,2.54505,2.49427,2.28793,1.76256,2.25179
Slc25a21,1.31234,0.9918,1.15272,0.32514,0.8664,0.4751,0.70817,1.15229,0.5937
Thumpd2,4.72444,2.57867,3.07392,4.82294,4.92766,3.44446,4.73929,3.45901,4.48359
Gm15455,0.26247,0.19836,0.0,0.10838,0.1083,0.05939,0.05447,0.15361,0.08264
Kctd11,0.0,0.79344,0.38424,1.24638,1.89525,1.72223,2.23346,0.39256,1.77433
Baiap2l1,0.52494,0.19836,0.0,0.32514,0.37905,0.53449,0.59922,0.2411,0.45947
Nfatc2ip,6.29925,5.55405,3.07392,5.90674,6.98536,3.97895,4.14007,4.97574,5.25278
Polr3g,0.26247,1.58687,0.57636,5.74417,6.60631,6.77015,5.82878,0.80857,6.23735
Gucy2c,0.0,0.0,0.76848,0.65028,0.8664,1.12836,0.49027,0.25616,0.78383
Mall,0.52494,0.39672,0.38424,0.70447,0.59565,0.4751,0.59922,0.4353,0.59361
Suv39h2,1.83728,2.18195,1.15272,4.71455,5.41501,5.22608,4.57587,1.72398,4.98288
Hus1,3.93703,2.18195,3.07392,18.26213,19.06083,20.48862,23.69646,3.0643,20.37701
Dedd2,6.82419,5.95077,8.83751,14.03528,13.42922,13.83724,15.47079,7.20416,14.19313
Tmem156,0.26247,0.0,0.19212,0.32514,0.4332,0.4751,0.16342,0.15153,0.34922
Stk40,7.34913,9.7196,8.83751,21.7303,22.14738,22.32963,28.65365,8.63541,23.71524
Vwc2l,1.83728,3.17375,3.26604,23.19344,24.63829,27.55571,25.92992,2.75902,25.32934
Apold1,1.31234,2.97539,2.68968,6.82798,8.12251,6.29505,5.39299,2.3258,6.65963
Tmem251,3.41209,4.3639,4.61088,8.77883,10.83002,11.81807,9.47858,4.12896,10.22637
Btg1,7.34913,6.74421,9.02963,16.85318,16.46162,19.71659,19.44744,7.70766,18.11971
Srsf3,3.67456,4.76062,3.07392,83.88656,97.03694,87.41812,74.95707,3.83637,85.82467
Tarbp2,1.04988,1.78523,1.34484,4.55198,3.41145,3.97895,6.6459,1.39332,4.64707
Prss41,1.04988,0.9918,0.19212,0.21676,0.48735,0.35632,0.10895,0.7446,0.29235
Chchd5,3.14963,2.38031,2.30544,6.23188,5.09011,7.06709,7.19065,2.61179,6.39493
Gpr19,8.92394,8.52944,7.68479,16.85318,14.56637,16.45029,16.9416,8.37939,16.20286
Trim34a,0.52494,0.19836,0.0,1.46314,1.78695,1.36591,0.59922,0.2411,1.3038
Efcab10,1.83728,2.77703,2.30544,0.92123,1.7328,1.54407,1.47081,2.30658,1.41723
Tmem202,0.0,0.0,0.57636,0.92123,1.02885,1.06897,1.25292,0.19212,1.06799
Gipr,0.0,0.19836,0.38424,0.65028,0.16245,0.29694,0.27237,0.1942,0.34551
Cmklr1,0.52494,1.58687,2.11332,2.65532,1.9494,2.25672,2.28793,1.40838,2.28734
Tceanc,1.04988,0.59508,0.57636,5.0397,5.63161,5.58241,4.73929,0.74044,5.24825
1700021F07Rik,0.0,0.39672,0.19212,0.05419,0.05415,0.0,0.05447,0.19628,0.0407
Galnt15,0.52494,0.19836,0.76848,0.97543,0.6498,0.71265,0.54475,0.49726,0.72065
Ms4a4a,0.26247,0.39672,0.38424,0.0,0.4332,0.17816,0.38132,0.34781,0.24817
Clk4,13.91085,14.28185,15.75383,33.05607,34.43945,28.38713,25.54859,14.64884,30.35781
Gadd45g,24.4096,20.43099,20.94106,6.23188,8.01421,7.30464,7.46302,21.92721,7.25344
Zfp69,0.78741,0.39672,0.57636,1.19219,0.7581,1.06897,0.70817,0.58683,0.93186
Acaa1b,0.26247,0.59508,0.19212,0.27095,0.2166,0.23755,0.38132,0.34989,0.27661
Cst6,2.36222,1.78523,2.11332,2.81789,2.3826,2.67243,5.22956,2.08692,3.27562
Rnf26,1.83728,3.3721,1.15272,8.99559,8.17666,9.73952,8.60699,2.1207,8.87969
Cltb,86.87716,102.75001,95.09931,129.78573,131.74714,148.23073,176.98802,94.90883,146.6879
H2bc8,6.29925,5.75241,6.14783,5.5816,6.60631,6.41383,6.6459,6.0665,6.31191
Gm4969,0.52494,0.0,0.19212,0.16257,0.2166,0.23755,0.32685,0.23902,0.23589
Ms4a6b,1.31234,0.9918,0.76848,0.81285,0.9747,1.4253,1.57976,1.02421,1.19815
Stk32a,2.88716,4.56226,4.99512,10.6213,9.36796,9.91768,9.15173,4.14818,9.76467
Parpbp,0.52494,1.19015,0.19212,1.138,0.5415,1.24713,1.19844,0.63574,1.03127
Cebpd,3.41209,4.76062,3.26604,2.16761,2.4909,2.7912,3.70427,3.81292,2.7885
Slc14a2,0.78741,0.39672,0.76848,0.21676,0.4332,0.23755,0.54475,0.65087,0.35806
Rpa3,4.72444,7.14093,5.76359,7.74921,8.55571,7.36403,7.35407,5.87632,7.75576
Pzp,0.0,0.19836,0.38424,0.21676,0.2166,0.11877,0.2179,0.1942,0.19251
Tnni3k,0.0,0.19836,0.38424,0.37933,0.27075,0.35632,0.6537,0.1942,0.41503
Erh,0.52494,0.19836,0.57636,2.81789,2.97825,3.02875,1.79766,0.43322,2.65564
Lpar3,0.78741,0.39672,0.0,0.48771,0.4332,0.77204,0.38132,0.39471,0.51857
Zfp964,1.31234,1.98359,1.34484,2.38437,3.51976,2.31611,2.66926,1.54692,2.72237
Clec5a,0.26247,0.39672,1.34484,1.84247,1.89525,1.84101,2.17898,0.66801,1.93943
Il12a,0.52494,1.38851,0.57636,1.24638,1.1913,1.48468,2.17898,0.82994,1.52534
Chdh,0.52494,0.59508,0.19212,1.6799,1.4079,1.54407,1.52529,0.43738,1.53929
Tmprss4,0.26247,0.19836,0.0,0.43352,0.4332,0.11877,0.2179,0.15361,0.30085
Pemt,0.78741,1.38851,1.34484,1.46314,1.02885,1.30652,1.68871,1.17359,1.37181
Lrrc9,2.88716,1.98359,1.9212,2.2218,3.1407,2.49427,2.23346,2.26398,2.52256
Atp6v0c,4.46197,4.16554,5.18724,1.35476,1.35375,1.36591,1.41634,4.60492,1.37269
Plp2,0.78741,2.18195,0.76848,1.57152,1.02885,1.4253,1.96109,1.24595,1.49669
Gch1,1.04988,1.58687,1.15272,1.02962,0.81225,1.06897,0.70817,1.26316,0.90475
Faap24,2.88716,5.15734,3.65028,4.49779,4.27786,3.68201,4.95719,3.89826,4.35371
Oas1a,0.0,0.39672,0.19212,0.10838,0.3249,0.11877,0.32685,0.19628,0.21973
Fmr1nb,0.0,0.59508,0.0,0.05419,0.0,0.17816,0.05447,0.19836,0.07171
H2-M3,2.09975,2.38031,3.26604,2.05923,2.11185,2.13794,1.85214,2.58203,2.04029
Tuba3b,8.92394,5.55405,10.37447,0.0,0.0,0.11877,0.0,8.28415,0.02969
Obscn,3.93703,2.18195,3.45816,5.79836,5.14426,5.70118,4.35797,3.19238,5.25044
Cyp2j12,1.31234,0.9918,1.34484,1.89666,2.2743,3.2663,3.15953,1.21633,2.6492
Mettl24,1.31234,0.59508,1.15272,0.59609,1.13715,1.24713,1.14397,1.02005,1.03109
Mtrf1,4.1995,7.736,7.49267,8.83302,9.09721,8.25484,8.66146,6.47606,8.71163
Nr1h3,0.52494,0.79344,1.15272,2.11342,2.0577,2.43488,2.01556,0.8237,2.15539
Nudt1,1.83728,6.74421,4.22664,3.52237,2.97825,3.80079,2.77821,4.26938,3.2699
Zfp78,2.36222,1.38851,3.26604,5.90674,5.52331,4.75098,5.28404,2.33892,5.36627
Ube2d2b,0.0,0.9918,0.57636,0.75866,0.6498,0.11877,0.32685,0.52272,0.46352
Ptges3l,0.78741,2.18195,0.9606,1.89666,2.3826,1.90039,2.56031,1.30999,2.18499
Rpl35a,5.24938,3.76882,4.22664,44.97794,43.21176,53.50797,56.81702,4.41494,49.62867
Inafm1,3.41209,4.3639,1.34484,15.6068,14.24147,17.16293,14.21787,3.04028,15.30727
Hemk1,2.88716,2.77703,1.53696,5.63579,4.22371,5.22608,4.24902,2.40038,4.83365
Zic5,0.0,1.38851,0.19212,1.19219,1.5162,1.4253,1.68871,0.52688,1.4556
Cdhr2,0.26247,0.0,0.76848,0.70447,0.7581,0.83142,0.54475,0.34365,0.70969
Rbis,1.57481,2.77703,3.45816,11.1632,11.85887,11.58053,15.96106,2.60333,12.64091
Zfp874a,1.57481,1.78523,2.68968,21.94707,21.66003,23.8737,22.17117,2.01657,22.41299
Gtf3a,6.56172,7.93436,6.33995,2.92628,2.8158,3.62263,5.44746,6.94535,3.70304
Llgl2,0.78741,0.9918,0.9606,1.08381,0.9747,0.9502,1.47081,0.91327,1.11988
Spata33,0.26247,0.39672,0.76848,1.35476,1.35375,1.90039,1.63424,0.47589,1.56079
Cenpk,0.78741,0.59508,1.72908,1.6799,1.5162,1.4253,1.79766,1.03719,1.60476
Siva1,2.09975,2.57867,2.11332,3.25142,4.22371,4.33527,4.30349,2.26391,4.02847
Prkn,3.14963,4.3639,4.03452,9.91682,9.25966,8.72993,8.82489,3.84935,9.18283
Rps15,32.02119,30.15058,30.16281,170.6994,159.36368,193.89957,243.44704,30.77819,191.85242
Gng7,37.53303,42.25049,35.92641,229.44167,205.06635,263.32334,293.23684,38.56998,247.76705
Vdac3,16.798,15.67037,17.09866,63.83616,66.76705,62.89116,56.76255,16.52234,62.56423
Cdsn,0.52494,0.59508,0.57636,0.59609,0.5415,0.41571,0.87159,0.56546,0.60622
Gm12250,0.78741,0.0,0.19212,0.27095,0.05415,0.17816,0.16342,0.32651,0.16667
Lrrc66,0.0,0.19836,0.38424,0.0,0.0,0.0,0.0,0.1942,0.0
Nemp2,0.26247,0.9918,0.9606,4.93132,5.03596,4.81037,4.63034,0.73829,4.852
Rpl32l,0.52494,0.19836,0.57636,0.27095,0.16245,0.23755,0.27237,0.43322,0.23583
Bmx,1.04988,0.79344,0.9606,0.65028,0.81225,0.65326,0.70817,0.93464,0.70599
Rpl37rt,0.52494,0.19836,0.38424,3.46818,4.81936,3.80079,3.10505,0.36918,3.79834
Tcfl5,0.78741,0.79344,0.57636,2.49275,2.166,1.66284,3.10505,0.71907,2.35666
Gdf9,0.52494,0.79344,0.38424,0.37933,0.16245,0.23755,1.14397,0.56754,0.48082
Fgf3,0.26247,0.39672,0.19212,0.37933,0.48735,0.83142,0.70817,0.28377,0.60157
Ptger2,0.0,0.39672,0.57636,0.48771,0.59565,0.4751,0.32685,0.32436,0.47133
Bbs10,3.41209,2.97539,3.8424,5.96093,5.57746,6.41383,4.24902,3.40996,5.55031
Lrrc23,0.26247,0.59508,0.57636,1.35476,1.46205,1.54407,1.19844,0.47797,1.38983
Nuf2,0.52494,1.38851,1.15272,1.78828,1.7328,1.60346,2.23346,1.02206,1.8395
Aim2,0.0,0.79344,0.19212,1.73409,1.13715,1.72223,2.34241,0.32852,1.73397
Psg16,1.04988,1.19015,0.76848,4.49779,4.27786,4.33527,4.03112,1.00284,4.28551
Rpl14,6.29925,6.34749,7.10843,137.69752,141.92736,144.07362,139.94528,6.58506,140.91094
Alg13,1.04988,1.58687,3.65028,10.24196,11.91302,11.93685,8.93384,2.09567,10.75642
Usp49,1.31234,2.18195,2.68968,2.00504,2.0577,2.07856,1.90661,2.06132,2.01198
4930503B20Rik,0.0,0.39672,0.0,0.21676,0.4332,0.17816,0.38132,0.13224,0.30236
Dnhd1,0.52494,0.0,0.76848,6.77379,5.90236,4.45405,3.6498,0.43114,5.195
Naa11,0.0,0.0,0.9606,0.27095,0.05415,0.11877,0.10895,0.3202,0.13821
Tubal3,0.52494,0.59508,1.15272,0.0,0.0,0.0,0.0,0.75758,0.0
Usp51,0.78741,0.59508,0.19212,1.78828,2.3826,2.01917,1.79766,0.52487,1.99693
Xkr5,0.78741,0.0,0.76848,0.16257,0.3249,0.23755,0.05447,0.51863,0.19487
Rgs11,2.36222,0.9918,1.15272,3.79332,3.84466,4.09772,4.24902,1.50224,3.99618
Csrnp1,9.71134,12.29826,7.87691,7.20731,6.60631,6.41383,10.78597,9.96217,7.75336
Cox7a2l,9.44888,8.13272,3.65028,72.83174,75.75596,84.09243,93.85976,7.07729,81.63497
Rinl,1.57481,0.39672,1.34484,1.78828,2.22015,2.19733,1.79766,1.10546,2.00086
Ccdc57,1.83728,1.58687,3.07392,4.55198,4.76521,4.6916,3.97665,2.16602,4.49636
Fst,1.57481,2.57867,1.72908,2.70951,3.46561,4.57282,3.59532,1.96085,3.58582
Zfp758,2.88716,1.58687,1.53696,16.47385,19.54818,15.50009,16.56028,2.00366,17.0206
Ube2d2a,0.26247,0.0,0.0,54.84057,60.32319,65.62298,57.41624,0.08749,59.55074
Apol6,0.26247,0.0,0.0,0.05419,0.2166,0.05939,0.05447,0.08749,0.09616
Rgr,0.26247,0.0,0.0,0.05419,0.0,0.05939,0.05447,0.08749,0.04201
Slc5a9,0.26247,0.0,0.0,0.05419,0.0,0.0,0.0,0.08749,0.01355
BC024139,0.26247,0.0,0.0,2.11342,1.8411,2.13794,1.63424,0.08749,1.93168
Rln3,0.26247,0.0,0.0,0.0,0.0,0.0,0.0,0.08749,0.0
Lhfpl1,0.26247,0.0,0.0,0.05419,0.2166,0.17816,0.32685,0.08749,0.19395
Pcdhb6,3.93703,3.57046,4.22664,3.52237,4.06126,3.62263,3.59532,3.91138,3.70039
Ppp1r3e,1.83728,0.79344,1.53696,4.76875,5.19841,4.51344,4.03112,1.38923,4.62793
Cfap47,0.26247,0.0,0.57636,3.57656,3.41145,4.03834,2.83268,0.27961,3.46476
4430402I18Rik,1.04988,0.59508,0.76848,2.98047,2.65335,5.04792,4.52139,0.80448,3.80078
Zfp938,7.08666,7.93436,7.49267,34.41083,40.45011,34.26648,33.06609,7.50456,35.54838
Gal,2.09975,1.98359,4.22664,1.08381,0.92055,0.59387,0.59922,2.76999,0.79936
Iqgap3,1.04988,0.39672,0.76848,0.92123,1.4079,1.12836,1.14397,0.73836,1.15037
Ciart,9.71134,10.51303,9.79811,9.86263,7.85176,11.04604,10.2957,10.0075,9.76403
Gm7072,3.93703,3.96718,1.72908,19.56269,24.09678,24.11125,18.95717,3.2111,21.68197
Pdcd10,7.34913,5.15734,7.87691,35.44045,37.68845,38.12665,36.11667,6.79446,36.84306
Xrcc2,2.36222,2.57867,1.53696,7.47826,7.58101,9.08626,7.62645,2.15928,7.94299
Gnb3,1.83728,2.18195,1.9212,0.16257,0.0,0.17816,0.05447,1.98014,0.0988
Pdlim1,2.62469,7.33929,3.45816,3.57656,3.68221,3.20691,3.15953,4.47404,3.4063
Marveld2,0.0,0.39672,0.9606,0.59609,1.02885,1.00958,0.98054,0.45244,0.90377
P2ry6,0.52494,0.0,1.53696,1.46314,1.57035,2.49427,2.83268,0.6873,2.09011
Ptgs2,9.71134,9.12452,8.45327,11.10901,9.74701,11.63991,15.47079,9.09638,11.99168
Cd1d1,0.26247,0.39672,0.57636,0.92123,0.37905,0.9502,0.4358,0.41185,0.67157
Dsp,0.78741,0.59508,0.57636,0.48771,0.6498,0.35632,0.4358,0.65295,0.48241
Tma7,4.72444,14.48021,6.91631,45.95336,45.70267,43.0558,38.4046,8.70699,43.27911
Lmbr1l,1.57481,0.9918,1.34484,5.79836,4.92766,4.2165,3.92217,1.30382,4.71617
Rad51ap2,0.78741,1.19015,0.9606,3.19723,3.08655,2.61304,2.50583,0.97939,2.85066
Ephx3,0.0,0.59508,0.38424,0.21676,0.3249,0.17816,0.10895,0.32644,0.20719
Upb1,0.78741,0.19836,0.76848,0.37933,0.7581,0.65326,0.6537,0.58475,0.6111
Stil,0.52494,0.79344,0.76848,1.02962,1.02885,1.36591,1.14397,0.69562,1.14209
Hrc,0.26247,1.58687,0.9606,0.86704,0.48735,0.59387,0.27237,0.93665,0.55516
Cyb5d1,2.09975,1.58687,1.72908,25.95715,24.85489,26.01164,27.4552,1.80523,26.06972
Skp2,1.31234,0.39672,2.68968,5.68998,6.06481,4.27589,5.28404,1.46625,5.32868
Scin,0.78741,0.39672,0.19212,0.16257,0.1083,0.17816,0.10895,0.45875,0.1395
Rgs13,0.0,0.0,0.38424,0.70447,1.083,0.83142,0.98054,0.12808,0.89986
Pth2r,2.88716,3.17375,2.11332,2.60113,2.7075,3.08814,2.56031,2.72474,2.73927
Reep4,1.04988,1.78523,0.57636,1.30057,0.5415,1.4253,1.08949,1.13716,1.08921
Smim3,2.09975,1.98359,2.68968,7.31569,6.55216,10.57094,10.67702,2.25767,8.77895
Snrnp25,2.36222,3.96718,4.22664,8.9414,9.31381,8.9081,10.24123,3.51868,9.35113
Cd300c2,0.78741,1.78523,2.68968,2.38437,2.00355,1.90039,2.94163,1.75411,2.30749
Igsf5,0.26247,0.59508,0.38424,0.43352,0.37905,0.35632,0.0,0.41393,0.29222
Shld3,0.78741,0.59508,0.76848,2.38437,2.22015,2.19733,2.66926,0.71699,2.36778
Impdh2,3.93703,1.58687,1.53696,25.95715,25.17979,27.08061,25.05832,2.35362,25.81897
Ppdpf,4.72444,3.17375,2.49756,20.91745,20.90193,25.59593,24.51358,3.46525,22.98222
1700019N19Rik,0.0,0.39672,0.0,0.16257,0.16245,0.17816,0.05447,0.13224,0.13941
Fsip2,0.0,0.39672,0.0,0.16257,0.1083,0.05939,0.16342,0.13224,0.12342
Atpaf1,2.36222,2.38031,1.9212,7.15312,8.98891,8.07667,7.46302,2.22124,7.92043
Trappc2,3.41209,5.15734,4.03452,25.6862,24.85489,23.75492,21.0272,4.20132,23.8308
Sox15,0.0,0.19836,0.19212,0.10838,0.1083,0.23755,0.05447,0.13016,0.12718
Pde6b,0.0,0.19836,0.19212,0.16257,0.16245,0.11877,0.0,0.13016,0.11095
Ceacam10,0.0,0.19836,0.19212,0.0,0.05415,0.0,0.0,0.13016,0.01354
H2bc15,1.57481,1.58687,1.72908,2.2218,3.3573,3.2663,2.9961,1.63025,2.96038
Bst2,2.88716,3.17375,3.07392,2.11342,2.3826,1.90039,2.45136,3.04494,2.21194
Rnls,2.09975,1.98359,0.76848,2.2218,1.8411,2.49427,2.07004,1.61727,2.1568
Gm14325,3.41209,4.16554,2.68968,20.42974,18.14028,19.36026,19.71981,3.42244,19.41252
Tle6,0.52494,1.38851,0.38424,1.46314,1.24545,0.9502,1.79766,0.7659,1.36411
Rpl15,0.26247,0.0,0.0,90.22683,91.13458,86.23038,71.68859,0.08749,84.82009
Mogat2,0.26247,0.0,0.0,0.0,0.0,0.0,0.0,0.08749,0.0
Pax3,0.26247,0.0,0.0,0.0,0.0,0.0,0.0,0.08749,0.0
Kprp,0.26247,0.0,0.0,0.0,0.0,0.0,0.0,0.08749,0.0
Slc5a8,0.26247,0.0,0.0,0.10838,0.27075,0.41571,0.10895,0.08749,0.22595
Spsb4,0.52494,1.38851,1.15272,4.33522,4.33201,5.52302,5.06614,1.02206,4.8141
Kif9,2.09975,2.38031,1.34484,4.55198,4.54861,4.33527,4.14007,1.94163,4.39398
Itgb3bp,1.04988,2.57867,0.9606,2.49275,3.95296,2.43488,3.15953,1.52971,3.01003
Rps7,0.78741,0.79344,0.76848,109.68114,100.12349,111.35121,128.72351,0.78311,112.46984
Elmo3,0.52494,0.59508,0.19212,5.5816,5.03596,4.6916,4.30349,0.43738,4.90316
Xirp2,0.26247,0.0,0.76848,2.65532,2.76165,1.95978,1.90661,0.34365,2.32084
Gpr35,0.0,0.39672,0.0,0.27095,0.4332,0.35632,0.4358,0.13224,0.37407
Inhbe,0.0,0.39672,0.0,0.27095,0.27075,0.4751,0.16342,0.13224,0.29506
B3galnt2,2.09975,2.18195,1.53696,14.30624,16.40747,13.48092,12.63811,1.93955,14.20818
H2-Oa,0.78741,1.38851,0.19212,0.05419,0.2166,0.29694,0.10895,0.78935,0.16917
Asf1b,0.52494,1.38851,0.38424,0.70447,0.7581,0.71265,0.70817,0.7659,0.72085
Zfp958,3.93703,4.3639,6.53207,23.03087,24.20508,20.96372,21.57195,4.94434,22.44291
Tgif1,0.26247,0.79344,0.9606,0.81285,0.9747,0.9502,0.81712,0.67217,0.88872
Adamts13,0.0,1.19015,0.57636,1.78828,0.8664,1.30652,1.52529,0.58884,1.37162
Adcy10,0.0,0.39672,0.38424,1.6799,1.2996,1.00958,0.92607,0.26032,1.22879
Adap2,1.57481,1.58687,2.49756,4.82294,5.63161,7.12648,4.90272,1.88641,5.62093
Cd300lg,0.0,0.0,0.38424,0.37933,0.27075,0.29694,0.27237,0.12808,0.30485
Fosl2,23.62219,20.43099,24.01498,36.74101,35.9015,37.53278,48.75478,22.68938,39.73252
Tnfrsf9,0.26247,0.39672,0.0,0.10838,0.37905,0.29694,0.6537,0.21973,0.35952
Nhej1,0.26247,1.19015,0.9606,2.2218,1.67865,1.4253,1.47081,0.80441,1.69914
Eci3,0.26247,0.19836,0.19212,0.05419,0.1083,0.05939,0.0,0.21765,0.05547
Arhgap9,0.78741,0.0,0.57636,0.92123,0.59565,1.12836,1.08949,0.45459,0.93368
Bnip3l,5.24938,5.15734,6.53207,120.03148,125.79063,135.93755,121.26049,5.64626,125.75504
Hacd1,1.57481,1.98359,0.9606,9.86263,8.71816,8.55177,10.9494,1.50633,9.52049
Slc23a3,0.52494,0.19836,1.15272,0.5419,0.59565,0.53449,1.14397,0.62534,0.704
Hspa1l,1.31234,2.18195,1.72908,6.06931,5.63161,7.24525,5.93773,1.74112,6.22098
Lpar5,0.0,0.59508,0.19212,0.27095,0.59565,0.53449,0.38132,0.2624,0.4456
Msx2,0.26247,0.39672,0.38424,0.16257,0.5415,0.4751,0.32685,0.34781,0.3765
Dapp1,4.46197,3.57046,4.41876,5.85255,5.90236,5.64179,7.2996,4.1504,6.17408
Nlrp10,0.0,0.19836,0.57636,0.16257,0.16245,0.41571,0.2179,0.25824,0.23966
Vinac1,0.0,0.19836,0.19212,1.57152,1.2996,1.78162,0.70817,0.13016,1.34023
Piwil1,0.0,0.19836,0.19212,0.16257,0.1083,0.17816,0.16342,0.13016,0.15311
Angpt4,0.0,0.19836,0.19212,0.05419,0.2166,0.59387,0.49027,0.13016,0.33873
Ffar4,0.26247,0.19836,0.19212,0.27095,0.0,0.05939,0.0,0.21765,0.08258
Ada,1.04988,0.59508,0.57636,0.5419,0.8664,0.65326,0.54475,0.74044,0.65158
Bex4,2.62469,1.78523,2.8818,7.09893,7.47271,7.36403,7.40855,2.43057,7.33605
AA467197,0.52494,0.0,0.0,0.10838,0.0,0.11877,0.05447,0.17498,0.07041
Ffar2,0.26247,0.0,0.0,0.21676,0.05415,0.11877,0.10895,0.08749,0.12466
Nr1i2,0.26247,0.0,0.0,0.05419,0.0,0.0,0.05447,0.08749,0.02717
Zpbp2,0.26247,0.0,0.0,0.0,0.05415,0.05939,0.05447,0.08749,0.042
Batf2,0.26247,0.0,0.0,0.05419,0.0,0.17816,0.10895,0.08749,0.08533
Klb,0.26247,0.0,0.0,0.27095,0.5415,0.17816,0.32685,0.08749,0.32937
Stpg2,0.26247,0.0,0.0,0.27095,0.2166,0.05939,0.54475,0.08749,0.27292
Hspa1b,1.57481,0.79344,0.38424,1.24638,2.3826,1.18775,1.25292,0.9175,1.51741
Galnt3,0.52494,0.59508,0.57636,2.00504,1.24545,2.07856,1.68871,0.56546,1.75444
Nlrc3,0.0,0.79344,0.0,1.35476,1.5162,1.24713,1.08949,0.26448,1.3019
Btk,0.26247,0.9918,2.30544,0.92123,0.48735,0.59387,0.70817,1.18657,0.67766
Drc7,0.78741,0.79344,1.72908,0.86704,0.6498,1.00958,1.25292,1.10331,0.94484
Atoh8,0.26247,0.39672,0.38424,0.65028,0.6498,0.89081,0.81712,0.34781,0.752
Fam151a,0.0,0.0,0.38424,0.0,0.1083,0.0,0.0,0.12808,0.02708
Isg20,0.78741,0.0,0.0,0.97543,0.4332,1.00958,1.14397,0.26247,0.89054
4930579G24Rik,1.57481,1.38851,0.9606,2.33018,1.083,1.78162,1.68871,1.30798,1.72088
Tram2,0.78741,1.58687,0.9606,0.48771,0.59565,0.29694,0.32685,1.11163,0.42679
Pde6c,0.52494,0.0,0.0,0.65028,0.3249,0.41571,0.4358,0.17498,0.45667
Pabpc6,0.26247,0.59508,0.19212,0.0,0.0,0.0,0.0,0.34989,0.0
Slc26a10,0.52494,1.98359,1.53696,1.6799,1.57035,0.65326,1.57976,1.3485,1.37082
H3c8,1.04988,1.58687,1.72908,0.97543,1.2996,0.53449,0.59922,1.45528,0.85218
